fold,phase,epoch,phase_epoch,train_loss,train_img_acc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_stone_accuracy,val_stone_precision,val_stone_recall,val_stone_f1,val_stone_roc_auc,seconds
0,finetune,10,5,0.6017239991622635,0.685126582278481,0.6526442481123883,0.5962732919254659,0.6115107913669064,0.8854166666666666,0.723404255319149,0.670352564102564,0.5925925925925926,0.6,0.9375,0.7317073170731707,0.6946022727272727,95.7
0,finetune,11,6,0.597324684450898,0.7025316455696202,0.6366464373487863,0.6273291925465838,0.65,0.8125,0.7222222222222222,0.6711538461538461,0.6481481481481481,0.6666666666666666,0.8125,0.7323943661971831,0.6974431818181819,96.0
0,finetune,12,7,0.5861942994443676,0.685126582278481,0.642077380455799,0.6149068322981367,0.6268656716417911,0.875,0.7304347826086957,0.6740384615384615,0.6296296296296297,0.6428571428571429,0.84375,0.7297297297297297,0.7002840909090909,95.5
0,finetune,13,8,0.5814517325238336,0.6977848101265823,0.6283667894624034,0.6459627329192547,0.6695652173913044,0.8020833333333334,0.7298578199052133,0.6818910256410257,0.6481481481481481,0.6666666666666666,0.8125,0.7323943661971831,0.7130681818181819,95.6
0,finetune,14,9,0.5781459514098831,0.7120253164556962,0.6367260680435607,0.6335403726708074,0.6390977443609023,0.8854166666666666,0.74235807860262,0.684775641025641,0.6666666666666666,0.6666666666666666,0.875,0.7567567567567568,0.7102272727272727,95.8
0,finetune,15,10,0.5828424986404709,0.6977848101265823,0.6197389390157617,0.6521739130434783,0.6724137931034483,0.8125,0.7358490566037735,0.6907051282051282,0.6666666666666666,0.6842105263157895,0.8125,0.7428571428571429,0.7215909090909091,95.7
0,finetune,16,11,0.5647710882410218,0.7278481012658228,0.6191164884508026,0.6645962732919255,0.6810344827586207,0.8229166666666666,0.7452830188679245,0.6966346153846155,0.6851851851851852,0.6923076923076923,0.84375,0.7605633802816901,0.7173295454545455,95.5
0,finetune,17,12,0.5421868192998669,0.7531645569620253,0.6178303209150801,0.6645962732919255,0.6875,0.8020833333333334,0.7403846153846154,0.6903846153846154,0.6666666666666666,0.6842105263157895,0.8125,0.7428571428571429,0.7315340909090908,95.8
0,finetune,18,13,0.540886261417896,0.7262658227848101,0.6138422863083597,0.6645962732919255,0.6810344827586207,0.8229166666666666,0.7452830188679245,0.6964743589743589,0.6851851851851852,0.6923076923076923,0.84375,0.7605633802816901,0.7428977272727274,95.6
0,finetune,19,14,0.5389123260974884,0.7231012658227848,0.6116781223634755,0.6832298136645962,0.6923076923076923,0.84375,0.7605633802816901,0.7131410256410257,0.7222222222222222,0.717948717948718,0.875,0.7887323943661971,0.7471590909090909,95.7
0,finetune,20,15,0.5182221124443827,0.759493670886076,0.6109139671236832,0.6583850931677019,0.7070707070707071,0.7291666666666666,0.717948717948718,0.7126602564102564,0.6851851851851852,0.7272727272727273,0.75,0.7384615384615385,0.7585227272727273,96.0
0,finetune,21,16,0.5171356616140921,0.7515822784810127,0.6117341846042539,0.6770186335403726,0.6964285714285714,0.8125,0.75,0.7147435897435898,0.7037037037037037,0.7222222222222222,0.8125,0.7647058823529411,0.7585227272727273,96.0
0,finetune,22,17,0.5331367031682895,0.7325949367088608,0.595072412157651,0.6708074534161491,0.7047619047619048,0.7708333333333334,0.736318407960199,0.7270833333333333,0.7407407407407407,0.7647058823529411,0.8125,0.7878787878787878,0.7840909090909091,95.9
0,finetune,23,18,0.5139074261429943,0.7531645569620253,0.6096426315189148,0.6832298136645962,0.6829268292682927,0.875,0.7671232876712328,0.733173076923077,0.6851851851851852,0.6744186046511628,0.90625,0.7733333333333333,0.7798295454545455,95.8
0,finetune,24,19,0.47389168754408634,0.7800632911392406,0.5938245741106709,0.6956521739130435,0.7281553398058253,0.78125,0.7537688442211056,0.7354166666666667,0.6851851851851852,0.7419354838709677,0.71875,0.7301587301587301,0.7883522727272728,96.3
