fold,phase,epoch,phase_epoch,train_loss,train_img_acc,val_loss,val_accuracy,val_macro_f1,val_stone_accuracy,val_stone_macro_f1,val_stone_f1_CaOx,val_stone_f1_CHP,val_stone_f1_UA,val_stone_f1_MAP,val_stone_f1_CYS,seconds
4,frozen,0,0,1.5981606905627403,0.37420382165605093,1.5650370854597826,0.32051282051282054,0.22800520812302844,0.36538461538461536,0.2592529531428962,0.3870967741935484,0.5405405405405406,0.23529411764705882,0.0,0.13333333333333333,93.3
4,frozen,1,1,1.5035586091363506,0.3089171974522293,1.5666253291643584,0.3525641025641026,0.18416234550613447,0.38461538461538464,0.20730263157894738,0.53125,0.10526315789473684,0.0,0.0,0.4,93.6
4,frozen,2,2,1.428960024171574,0.46178343949044587,1.4719498585432003,0.48717948717948717,0.36634638065752617,0.5576923076923077,0.41215684378475076,0.6046511627906976,0.5945945945945946,0.4,0.0,0.46153846153846156,93.6
4,frozen,3,3,1.3893795909395643,0.43630573248407645,1.4618471371821868,0.4358974358974359,0.32866014267422716,0.4423076923076923,0.3122931785195936,0.6037735849056604,0.25,0.4,0.0,0.3076923076923077,93.1
4,frozen,4,4,1.3242171972420564,0.49522292993630573,1.4307476037587874,0.4166666666666667,0.32612632626279087,0.4807692307692308,0.35496461210746927,0.6122448979591837,0.37037037037037035,0.36363636363636365,0.0,0.42857142857142855,93.6
4,finetune,5,0,1.1736299201941034,0.5127388535031847,1.3354885608722002,0.5192307692307693,0.47976953601953604,0.5,0.45657147129186604,0.59375,0.10526315789473684,0.4,0.0,0.7272727272727273,94.8
4,finetune,6,1,0.9296342369857108,0.5971337579617835,1.3175573715796838,0.5769230769230769,0.5497492914759101,0.5192307692307693,0.48054660460675497,0.6122448979591837,0.4444444444444444,0.42105263157894735,0.0,0.4444444444444444,94.4
4,finetune,7,2,0.7280218889758845,0.6560509554140127,1.3678513979300475,0.5897435897435898,0.48650573364123967,0.6538461538461539,0.5216450216450216,0.7142857142857143,0.6666666666666666,0.5,0.0,0.7272727272727273,96.0
4,finetune,8,3,0.6012644788641839,0.7006369426751592,1.29762252783164,0.6217948717948718,0.49401524911859374,0.6346153846153846,0.49641025641025643,0.6666666666666666,0.6666666666666666,0.5333333333333333,0.0,0.6153846153846154,96.3
4,finetune,9,4,0.4498082372792967,0.7882165605095541,1.3550653121410272,0.6153846153846154,0.484227083545969,0.5769230769230769,0.5767482517482518,0.6181818181818182,0.46153846153846156,0.5,0.0,0.7272727272727273,94.2
4,finetune,10,5,0.38805065451154286,0.7866242038216561,1.456845020636534,0.6346153846153846,0.47334513406249423,0.6538461538461539,0.4995881595881596,0.7,0.7027027027027027,0.42857142857142855,0.0,0.6666666666666666,95.3
4,finetune,11,6,0.32761352457058657,0.8280254777070064,1.4119770649151924,0.6282051282051282,0.501204481792717,0.7115384615384616,0.5682900432900434,0.7619047619047619,0.7272727272727273,0.625,0.0,0.7272727272727273,96.0
4,finetune,12,7,0.28712192082860666,0.839171974522293,1.0645154592318413,0.6346153846153846,0.5089355962684051,0.6346153846153846,0.5028516057585826,0.6511627906976745,0.6666666666666666,0.625,0.0,0.5714285714285714,97.1
4,finetune,13,8,0.26024110093238245,0.8614649681528662,1.8407094478607178,0.6794871794871795,0.5316624895572264,0.7115384615384616,0.7064116777531411,0.7,0.7317073170731707,0.6666666666666666,0.0,0.7272727272727273,96.4
4,finetune,14,9,0.24243854745558113,0.8949044585987261,1.8126699252006335,0.6153846153846154,0.493948273948274,0.6538461538461539,0.644652541867811,0.6808510638297872,0.6428571428571429,0.5882352941176471,0.0,0.6666666666666666,95.3
4,finetune,15,10,0.18323364521667457,0.9076433121019108,1.7545331319173176,0.6217948717948718,0.5037897868705168,0.6346153846153846,0.6321151716500554,0.6046511627906976,0.6857142857142857,0.5714285714285714,0.0,0.6666666666666666,94.6
4,finetune,16,11,0.19222663433118992,0.9044585987261147,1.5611850787431767,0.6730769230769231,0.5290022738841637,0.6923076923076923,0.5532976827094475,0.7272727272727273,0.6666666666666666,0.7058823529411765,0.0,0.6666666666666666,95.0
4,finetune,17,12,0.21852406902108223,0.9140127388535032,2.073377768198649,0.6538461538461539,0.5207362773141957,0.6730769230769231,0.5257142857142856,0.8095238095238095,0.7142857142857143,0.5333333333333333,0.0,0.5714285714285714,94.7
