fold,phase,epoch,phase_epoch,train_loss,train_img_acc,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_stone_accuracy,val_stone_precision,val_stone_recall,val_stone_f1,val_stone_roc_auc,seconds
0,frozen,0,0,0.785055480979559,0.5448818897637795,0.7228014176746584,0.610062893081761,1.0,0.046153846153846156,0.08823529411764706,0.5553191489361702,0.5925925925925926,0.0,0.0,0.0,0.5838068181818181,95.4
0,frozen,1,1,0.7667105153789671,0.5480314960629922,0.6873804705697786,0.5723270440251572,0.38461538461538464,0.07692307692307693,0.1282051282051282,0.5718494271685761,0.5925925925925926,0.0,0.0,0.0,0.5795454545454546,94.3
0,frozen,2,2,0.7308683728608559,0.5716535433070866,0.690007378095351,0.5723270440251572,0.3333333333333333,0.046153846153846156,0.08108108108108109,0.5798690671031096,0.5925925925925926,0.0,0.0,0.0,0.5838068181818181,94.4
0,frozen,3,3,0.7471006268591392,0.537007874015748,0.688993917696131,0.5723270440251572,0.38461538461538464,0.07692307692307693,0.1282051282051282,0.5862520458265139,0.5740740740740741,0.0,0.0,0.0,0.59375,95.2
0,frozen,4,4,0.7349685395796468,0.5574803149606299,0.697621430990831,0.5974842767295597,0.5333333333333333,0.12307692307692308,0.2,0.5675941080196399,0.5555555555555556,0.0,0.0,0.0,0.5681818181818181,94.5
0,finetune,5,0,0.6955530813359839,0.6,0.6901917195170181,0.49056603773584906,0.4,0.49230769230769234,0.4413793103448276,0.5754500818330606,0.5555555555555556,0.4642857142857143,0.5909090909090909,0.52,0.5909090909090908,95.3
0,finetune,6,1,0.6701510289522606,0.6110236220472441,0.6929962481342772,0.5408805031446541,0.45,0.5538461538461539,0.496551724137931,0.5927986906710311,0.5555555555555556,0.4642857142857143,0.5909090909090909,0.52,0.6150568181818181,94.9
0,finetune,7,2,0.7023909853199336,0.6110236220472441,0.6849395347841131,0.5471698113207547,0.4492753623188406,0.47692307692307695,0.4626865671641791,0.5873977086743044,0.5555555555555556,0.46153846153846156,0.5454545454545454,0.5,0.6051136363636364,95.0
0,finetune,8,3,0.6646438661522752,0.6110236220472441,0.6778753834700434,0.5660377358490566,0.4722222222222222,0.5230769230769231,0.49635036496350365,0.6031096563011457,0.5740740740740741,0.48,0.5454545454545454,0.5106382978723404,0.6136363636363636,94.7
0,finetune,9,4,0.6268147000646966,0.6377952755905512,0.6943278653816607,0.5974842767295597,0.5263157894736842,0.15384615384615385,0.23809523809523808,0.5993453355155484,0.5925925925925926,0.5,0.13636363636363635,0.21428571428571427,0.6107954545454546,94.6
0,finetune,10,5,0.634662399423404,0.6346456692913386,0.6992469287518436,0.5849056603773585,0.4838709677419355,0.23076923076923078,0.3125,0.6080196399345336,0.6111111111111112,0.5555555555555556,0.22727272727272727,0.3225806451612903,0.6193181818181819,94.6
0,finetune,11,6,0.5917033845984091,0.6866141732283465,0.7183522720756771,0.5723270440251572,0.4444444444444444,0.18461538461538463,0.2608695652173913,0.6037643207855973,0.6296296296296297,0.6,0.2727272727272727,0.375,0.6150568181818181,95.0
0,finetune,12,7,0.626952398668124,0.6645669291338583,0.7260056404197741,0.5849056603773585,0.47368421052631576,0.13846153846153847,0.21428571428571427,0.6157119476268412,0.5925925925925926,0.5,0.13636363636363635,0.21428571428571427,0.6463068181818181,95.5
0,finetune,13,8,0.6225775081341661,0.6677165354330709,0.6894235104884742,0.610062893081761,0.5272727272727272,0.4461538461538462,0.48333333333333334,0.6202945990180032,0.5740740740740741,0.46153846153846156,0.2727272727272727,0.34285714285714286,0.6463068181818181,94.4
