fold,phase,epoch,phase_epoch,train_loss,train_img_acc,val_loss,val_accuracy,val_macro_f1,val_stone_accuracy,val_stone_macro_f1,val_stone_f1_CaOx,val_stone_f1_CHP,val_stone_f1_UA,val_stone_f1_MAP,val_stone_f1_CYS,seconds
2,frozen,0,0,1.611716297254608,0.23923444976076555,1.6138204267829845,0.25477707006369427,0.16444920149063785,0.2830188679245283,0.1788770053475936,0.23529411764705882,0.4090909090909091,0.25,0.0,0.0,93.2
2,frozen,1,1,1.5739544884820114,0.3444976076555024,1.6180764262083989,0.31210191082802546,0.12087405377727958,0.32075471698113206,0.10149253731343284,0.5074626865671642,0.0,0.0,0.0,0.0,93.8
2,frozen,2,2,1.5441096623738606,0.31738437001594894,1.6287319622222025,0.17197452229299362,0.13323498139287615,0.18867924528301888,0.15635327635327637,0.3076923076923077,0.07407407407407407,0.2,0.2,0.0,93.8
2,frozen,3,3,1.5160672816743501,0.3078149920255183,1.6311287424366945,0.20382165605095542,0.12062216390574601,0.22641509433962265,0.13,0.4,0.0,0.0,0.25,0.0,93.4
2,frozen,4,4,1.4901035565888863,0.3652312599681021,1.6232982547419845,0.2229299363057325,0.15926960584494831,0.24528301886792453,0.17812187812187813,0.4230769230769231,0.0,0.18181818181818182,0.2857142857142857,0.0,93.8
2,finetune,5,0,1.5429987827556555,0.44019138755980863,1.631488369528655,0.1910828025477707,0.17443289088450378,0.1509433962264151,0.12272727272727273,0.18181818181818182,0.0,0.0,0.18181818181818182,0.25,94.6
2,finetune,6,1,1.3895278159511146,0.2902711323763955,1.6647464879758798,0.267515923566879,0.17765312666810074,0.2641509433962264,0.1815873015873016,0.4,0.14285714285714285,0.2222222222222222,0.0,0.14285714285714285,94.9
2,finetune,7,2,1.2627328290133195,0.4800637958532695,1.7875749791503712,0.3057324840764331,0.22717981413921523,0.33962264150943394,0.19642579642579644,0.5555555555555556,0.09090909090909091,0.15384615384615385,0.18181818181818182,0.0,94.6
2,finetune,8,3,1.1076055896339234,0.5119617224880383,1.8693562859942199,0.33121019108280253,0.2449370637350933,0.39622641509433965,0.2928351648351648,0.5384615384615384,0.24,0.0,0.2857142857142857,0.4,94.7
2,finetune,9,4,0.9737487396364958,0.5566188197767146,2.0770717259425266,0.34394904458598724,0.20185981956974325,0.37735849056603776,0.21305740330130574,0.4444444444444444,0.43902439024390244,0.0,0.0,0.18181818181818182,94.5
2,finetune,10,5,0.8141037401590241,0.6140350877192983,2.2496234246879627,0.21656050955414013,0.1374134881998217,0.24528301886792453,0.13161290322580646,0.4,0.25806451612903225,0.0,0.0,0.0,94.9
