fold,phase,epoch,phase_epoch,train_loss,train_img_acc,val_loss,val_accuracy,val_macro_f1,val_stone_accuracy,val_stone_macro_f1,val_stone_f1_CaOx,val_stone_f1_CHP,val_stone_f1_UA,val_stone_f1_MAP,val_stone_f1_CYS,seconds
1,frozen,0,0,1.6282121746684797,0.21405750798722045,1.6010242383691329,0.1962025316455696,0.14933315882468426,0.20754716981132076,0.11190476190476191,0.0,0.4166666666666667,0.14285714285714285,0.0,0.0,93.6
1,frozen,1,1,1.59342464966515,0.3306709265175719,1.5854409435127355,0.33544303797468356,0.2480576254346746,0.2830188679245283,0.2642493224932249,0.43902439024390244,0.16,0.2222222222222222,0.5,0.0,93.7
1,frozen,2,2,1.5526866227293168,0.2364217252396166,1.5671629528456097,0.3037974683544304,0.23417066659102437,0.3018867924528302,0.23267667292057537,0.43902439024390244,0.3076923076923077,0.0,0.25,0.16666666666666666,94.5
1,frozen,3,3,1.5353228204166547,0.3801916932907348,1.561515986164914,0.27848101265822783,0.24031153143873776,0.24528301886792453,0.21022222222222223,0.3888888888888889,0.24,0.2,0.2222222222222222,0.0,93.8
1,frozen,4,4,1.51377262817785,0.3402555910543131,1.5512190649781046,0.25949367088607594,0.2215604332209303,0.24528301886792453,0.19126984126984126,0.45,0.1111111111111111,0.13333333333333333,0.16666666666666666,0.09523809523809523,93.7
1,finetune,5,0,1.4949463910569016,0.3258785942492013,1.4913526396208172,0.2911392405063291,0.23130524245798414,0.2641509433962264,0.18118131868131868,0.3125,0.3076923076923077,0.0,0.0,0.2857142857142857,95.2
1,finetune,6,1,1.4020901438527213,0.3610223642172524,1.6021011841448047,0.23417721518987342,0.16984384056474933,0.22641509433962265,0.159228772710419,0.20689655172413793,0.3225806451612903,0.26666666666666666,0.0,0.0,94.8
1,finetune,7,2,1.29862545435421,0.38977635782747605,1.5839267908772336,0.2721518987341772,0.20860050788290554,0.2641509433962264,0.17118279569892475,0.3333333333333333,0.3225806451612903,0.0,0.0,0.2,95.3
1,finetune,8,3,1.1191823292083252,0.5223642172523961,1.7024137400373627,0.24050632911392406,0.22640566376663446,0.2641509433962264,0.3872362046555595,0.15384615384615385,0.3870967741935484,0.22857142857142856,1.0,0.16666666666666666,95.3
1,finetune,9,4,1.02651645105106,0.476038338658147,1.7485140426249444,0.2974683544303797,0.23475098475098477,0.3018867924528302,0.25385531135531136,0.46153846153846156,0.3125,0.0,0.4,0.09523809523809523,95.3
1,finetune,10,5,0.9346603134188789,0.5383386581469649,1.9986159378969217,0.33544303797468356,0.22957516432590913,0.32075471698113206,0.1518142235123367,0.5283018867924528,0.23076923076923078,0.0,0.0,0.0,95.0
