fold,phase,epoch,phase_epoch,train_loss,val_loss,val_img_mae_overall,val_img_mae_CaOx,val_img_mae_CHP,val_img_mae_UA,val_img_mae_MAP,val_img_mae_CYS,val_img_mae_OTH,val_img_dominant_acc,val_img_aitchison,val_stone_mae_overall,val_stone_mae_CaOx,val_stone_mae_CHP,val_stone_mae_UA,val_stone_mae_MAP,val_stone_mae_CYS,val_stone_mae_OTH,val_stone_dominant_acc,val_stone_aitchison,seconds
0,frozen,0,0,1.1582383350037493,1.038606747176296,0.19942927360534668,0.4334947168827057,0.3242323696613312,0.16235259175300598,0.06595491617918015,0.16656583547592163,0.04397514835000038,0.5038759689922481,12.715978622436523,0.19931721687316895,0.433392733335495,0.3236621618270874,0.1623525470495224,0.06595490872859955,0.16656577587127686,0.04397515207529068,0.5348837209302325,12.724969863891602,77.7
0,frozen,1,1,1.0276447295907452,0.9799687307934428,0.19041527807712555,0.40721026062965393,0.3258950710296631,0.13092589378356934,0.06965646147727966,0.11809627711772919,0.09070773422718048,0.5968992248062015,12.559964179992676,0.1903885453939438,0.40704983472824097,0.3258950710296631,0.13092589378356934,0.06965645402669907,0.11809627711772919,0.09070774912834167,0.6511627906976745,12.565691947937012,77.7
0,finetune,2,0,0.9252656412547862,0.9902636880098388,0.16161872446537018,0.358267605304718,0.2630545496940613,0.1298639327287674,0.07714422792196274,0.07798957824707031,0.0633925050497055,0.5736434108527132,12.2672700881958,0.16041161119937897,0.35821259021759033,0.25643616914749146,0.12929463386535645,0.07714421302080154,0.07798957079648972,0.0633925125002861,0.5813953488372093,12.279715538024902,83.6
0,finetune,3,1,0.7465190840425812,0.7117506753393384,0.13479137420654297,0.27759215235710144,0.22036102414131165,0.08792009204626083,0.05197596922516823,0.13626335561275482,0.03463567793369293,0.627906976744186,11.62732982635498,0.1340658962726593,0.27532148361206055,0.21910667419433594,0.08719698339700699,0.051871173083782196,0.13626337051391602,0.034635674208402634,0.6511627906976745,11.700871467590332,84.6
