fold,phase,epoch,phase_epoch,train_loss,train_img_acc,val_loss,val_accuracy,val_macro_f1,val_stone_accuracy,val_stone_macro_f1,val_stone_f1_CaOx,val_stone_f1_CHP,val_stone_f1_UA,val_stone_f1_MAP,val_stone_f1_CYS,seconds
0,frozen,0,0,1.6369770894797084,0.26038338658146964,1.5939893858342231,0.14556962025316456,0.1415067079463364,0.16981132075471697,0.166231884057971,0.08333333333333333,0.2608695652173913,0.4,0.0,0.08695652173913043,94.7
0,frozen,1,1,1.5827027045118922,0.23482428115015974,1.607925010632865,0.20253164556962025,0.15601153504880214,0.24528301886792453,0.1746883270805671,0.43902439024390244,0.17391304347826086,0.14285714285714285,0.0,0.11764705882352941,94.6
0,frozen,2,2,1.547266632604142,0.38498402555910544,1.5989037435266036,0.10759493670886076,0.09742849293323971,0.1509433962264151,0.13681174261819423,0.07407407407407407,0.21428571428571427,0.26666666666666666,0.0,0.12903225806451613,94.0
0,frozen,3,3,1.526696429085046,0.23162939297124602,1.6395945639549931,0.16455696202531644,0.13315705434517316,0.1320754716981132,0.11378346121057117,0.23529411764705882,0.08695652173913043,0.16666666666666666,0.0,0.08,94.7
0,frozen,4,4,1.489407439582264,0.33865814696485624,1.6445858976508998,0.13291139240506328,0.10839341752774587,0.11320754716981132,0.07768920734437976,0.22857142857142856,0.09090909090909091,0.0,0.0,0.06896551724137931,94.0
0,finetune,5,0,1.4770423017751675,0.38977635782747605,1.6642117968088463,0.14556962025316456,0.12192200076911856,0.11320754716981132,0.0809227330779055,0.14814814814814814,0.1875,0.0,0.0,0.06896551724137931,94.8
0,finetune,6,1,1.3575216265151295,0.35303514376996803,1.6902864552751373,0.25316455696202533,0.1784512275078313,0.32075471698113206,0.22953966111860852,0.46153846153846156,0.37037037037037035,0.3157894736842105,0.0,0.0,94.6
0,finetune,7,2,1.176153752750482,0.43929712460063897,1.8648553528363192,0.20253164556962025,0.15246934754050503,0.18867924528301888,0.15322638146167558,0.2,0.18181818181818182,0.26666666666666666,0.0,0.11764705882352941,95.4
0,finetune,8,3,1.0881524904848288,0.46325878594249204,2.106361859961401,0.15822784810126583,0.14131089217296117,0.1509433962264151,0.12884848484848485,0.13333333333333333,0.1,0.32,0.0,0.09090909090909091,95.2
0,finetune,9,4,0.983918311496893,0.46325878594249204,1.9748786174798314,0.2721518987341772,0.18596404361921604,0.32075471698113206,0.168922305764411,0.47619047619047616,0.3684210526315789,0.0,0.0,0.0,94.8
0,finetune,10,5,0.9020209320056172,0.5191693290734825,2.3985070669198336,0.27848101265822783,0.17493607332795852,0.32075471698113206,0.19523809523809524,0.47619047619047616,0.375,0.0,0.0,0.125,95.0
