fold,best_epoch,best_val_loss,best_loss,best_img_mae_overall,best_img_mae_CaOx,best_img_mae_CaP,best_img_mae_UA,best_img_mae_MAP,best_img_mae_CYS,best_img_dominant_acc,best_img_dominant_macro_f1,best_img_dominant_f1_CaOx,best_img_dominant_f1_CaP,best_img_dominant_f1_UA,best_img_dominant_f1_MAP,best_img_dominant_f1_CYS,best_img_aitchison,best_stone_mae_overall,best_stone_mae_CaOx,best_stone_mae_CaP,best_stone_mae_UA,best_stone_mae_MAP,best_stone_mae_CYS,best_stone_dominant_acc,best_stone_dominant_macro_f1,best_stone_dominant_f1_CaOx,best_stone_dominant_f1_CaP,best_stone_dominant_f1_UA,best_stone_dominant_f1_MAP,best_stone_dominant_f1_CYS,best_stone_aitchison
0,29,0.6771870444571306,0.6771870444571306,0.1507621556520462,0.24679483473300934,0.24186190962791443,0.10837956517934799,0.058579325675964355,0.09819511324167252,0.6751269035532995,0.4932164513414513,0.7794871794871795,0.609375,0.6486486486486487,0.0,0.42857142857142855,10.830975532531738,0.14770635962486267,0.2406378537416458,0.22927486896514893,0.1096409261226654,0.05831177160143852,0.10066638141870499,0.6363636363636364,0.4650549450549451,0.7384615384615385,0.5714285714285714,0.6153846153846154,0.0,0.4,10.916068077087402
1,8,0.791371529752558,0.791371529752558,0.17851753532886505,0.2875610589981079,0.28760674595832825,0.1302744299173355,0.061845142394304276,0.1253003627061844,0.5808080808080808,0.30997156398104264,0.7298578199052133,0.5,0.32,0.0,0.0,11.344430923461914,0.177204430103302,0.28389862179756165,0.28470373153686523,0.13027438521385193,0.06184512749314308,0.1253003031015396,0.5757575757575758,0.2921904761904762,0.7466666666666667,0.42857142857142855,0.2857142857142857,0.0,0.0,11.38017749786377
2,25,0.63897534766173,0.63897534766173,0.15353551506996155,0.23228304088115692,0.2789608836174011,0.12230300903320312,0.04458586871623993,0.08954471349716187,0.6903553299492385,0.5341720579842072,0.8020833333333334,0.5689655172413793,0.6511627906976745,0.0,0.6486486486486487,10.69470500946045,0.1530187726020813,0.2296539545059204,0.27943944931030273,0.12149260193109512,0.04507772624492645,0.08943009376525879,0.7121212121212122,0.5667526579111944,0.8125,0.5853658536585366,0.6666666666666666,0.0,0.7692307692307693,10.768560409545898
3,22,0.6931991405976125,0.6931991405976125,0.15807616710662842,0.25451451539993286,0.24302898347377777,0.13101567327976227,0.063756063580513,0.09806561470031738,0.6923076923076923,0.4653813768473622,0.801980198019802,0.6612903225806451,0.5,0.0,0.36363636363636365,11.34079360961914,0.1547604203224182,0.24389880895614624,0.2383076697587967,0.12977398931980133,0.0637560710310936,0.09806560724973679,0.7230769230769231,0.47532467532467526,0.8181818181818182,0.7272727272727273,0.5454545454545454,0.0,0.2857142857142857,11.376408576965332
4,15,0.7517124451123751,0.7517124451123751,0.16476240754127502,0.2819322645664215,0.2592408061027527,0.11817354708909988,0.05172933265566826,0.1127360537648201,0.6051282051282051,0.34974866436372215,0.7623318385650224,0.47368421052631576,0.24,0.0,0.2727272727272727,11.17187213897705,0.16207779943943024,0.27408528327941895,0.2536647915840149,0.11817353963851929,0.05172932147979736,0.1127360612154007,0.6153846153846154,0.34699134199134196,0.775,0.42424242424242425,0.25,0.0,0.2857142857142857,11.26671028137207
