stone_id,mean_std_per_class,std_CaOx,std_CHP,std_UA,std_MAP,std_CYS,std_OTH
S203,0.08389466574344358,0.10002884346513966,0.11571171557583221,0.0900420927528202,0.000577443494661914,0.17190393596353554,0.025103963208672007
S204,0.041024723339233155,0.02907091850252798,0.08109739660829586,0.0642498579732643,0.020640980577311882,0.02409934867531997,0.026989837698678947
S205,0.2045346027647222,0.1051479483320816,0.2770432557328569,0.4096155386546338,0.0014733659702361563,0.4258766459026028,0.008050861995921905
S206,0.11606097445249237,0.33864328827696877,0.03586760246534601,0.09589044358714557,0.0034585800665077582,0.20932421999911652,0.013181712319869669
S207,0.02761446427242055,0.07607478738561681,0.027008810081861026,0.04792080398073943,0.0017996963786867297,0.011053250925117284,0.0018294368825020296
S208,0.20945133545118844,0.3983644799164173,0.5329317821214236,0.28759354309165963,0.0032252304442146286,0.0052039897629310074,0.02938898737048437
S209,0.13368983680561414,0.3839749602334059,0.1213035065071784,0.28919030063405193,0.00043486783159089957,0.00016593071463969655,0.007069454912818124
S21,0.1008033847554053,0.23394422284219618,0.26461170001493695,0.07253712568397686,0.027495364207668623,0.0028677781923514517,0.0033641175913018437
S210,0.012473582936790295,0.016429987841691484,0.018562642389012965,0.017974632475137715,0.01818969647734209,0.0016937087925141875,0.0019908296450433316
S211,0.07674242683942115,0.023470992273052587,0.2154222565628371,0.1594074894284882,0.04374241226330931,0.0028506893393946977,0.015560721169444989
S212,0.10899438482555808,0.04500895794975372,0.03925287781942652,0.2425516604528025,0.0001589840346090447,0.3269729825214579,2.084617529888301e-05
S215,0.1402195776108618,0.16049704313179178,0.37678961594938165,0.1988536152849749,0.004940298623213951,7.61345115720143e-05,0.10016075816423632
S218,0.05919321748920011,0.03473116553530622,0.10287363480439092,0.06446759618381454,0.07384857702583396,0.06551417812460235,0.013724153261252654
S219,0.05787776834161906,0.10688712593567334,0.05894065648725159,0.10112582171392995,0.06694802922767354,0.007094963470631538,0.00627001321455443
S22,0.07771973415083273,0.1959930027637233,0.07816891782493061,0.1353110753798828,0.048199858074831056,0.004487345279593653,0.004158205582035011
S220,0.04685480520640192,0.11463068372997261,0.06725162366860926,0.027451124603093298,0.06319160982470912,0.0016634333061270443,0.00694035610590023
S221,0.059994405693046565,0.17902956082187388,0.11028302983920325,0.05512269795465172,0.001009235585908801,0.00652740444032899,0.00799450551631273
