stone_id,mean_std_per_class,std_CaOx,std_CaP,std_UA,std_MAP,std_CYS
S190,0.031417680777449115,0.078118373415721,0.021368300762688853,0.018761285125484098,0.01524592988066105,0.02359451470269056
S192,0.01770685542398733,0.04382250956244756,0.01612616584844923,0.0120255822776613,0.006081272399174162,0.010478747032204376
S193,0.009678580649208422,0.02026956396795556,0.007963019689447568,0.0070109508612621226,0.005420734740529186,0.007728633986847669
S194,0.016742037037884672,0.03685895472639991,0.016174813649887126,0.007923695356425028,0.00960866772290561,0.01314405373380569
S195,0.02015867471636465,0.03327290658814098,0.030705353345502576,0.02270172892655889,0.004645666410573046,0.00946771831104775
S197,0.02439663660614703,0.05799044379167963,0.013334880269157922,0.0209769078660835,0.011041611950804841,0.018639339153009263
S198,0.04761734259926169,0.11401507571429198,0.051922052059815066,0.018608482308440807,0.01292157605622423,0.040619526857536344
S199,0.020317492785843598,0.03430702281856499,0.020244892653838414,0.01534952691316987,0.008399907308815173,0.02328611423482953
S20,0.011035126972865055,0.013786074379937308,0.012952336727716039,0.002892888704328702,0.0026732658793204547,0.022871069173022767
S200,0.013283385620705385,0.00279633990101948,0.030521359517317926,0.010104336468378378,0.005764483105613746,0.017230409111197394
S201,0.03870587282085058,0.07247520644312244,0.03083519094739024,0.039242338062700326,0.016793250997017978,0.0341833776540219
S202,0.04617786066981419,0.08561372331680736,0.031313683667698995,0.05526072877392646,0.01667689995874275,0.0420242676318954
S203,0.010208654467240607,0.01319560295003247,0.012495943011257159,0.007789466047211699,0.007186624299162939,0.010375636028538764
S205,0.04247287887467074,0.07422931613167581,0.07751608333612409,0.012251984919435552,0.02064004635201348,0.027726963634104755
S208,0.055346273073384356,0.12674977993616302,0.0324841171152697,0.03864487818734464,0.01931744870006179,0.05953514142808263
S209,0.011356342613847843,0.020412147913168577,0.01474438819788391,0.007125914840688813,0.004885233198793288,0.00961402891870462
S21,0.03370501433264793,0.0747199372696107,0.04134581347893576,0.02000578132043669,0.012900582205807355,0.019552957388449144
S210,0.01846883346258368,0.03685739357485915,0.02789220114589679,0.007608170963364181,0.0060155771118678945,0.013970824516930398
S211,0.027734105007555288,0.04811410922125082,0.04452612559776289,0.016735972060783463,0.013006787991266474,0.016287530166712794
S212,0.008394942586950017,0.01847937338427254,0.008133431318122324,0.009090834676090192,0.0016332369338850144,0.004637836622380013
S213,0.013912964668461597,0.03090782325617107,0.009729436997799878,0.012728144102865354,0.006090679878044763,0.010108739107426918
S215,0.010714675066081527,0.025009949632886712,0.0010412107781478618,0.01621267139896154,0.007495357239573223,0.0038141862808382995
S217,0.02470384465192203,0.038459194558086635,0.03163298599896395,0.0007762966607158932,0.0020875883877911026,0.05056315765405257
S218,0.01055455295735089,0.02017173857537744,0.015990193414247674,0.003836655117297031,0.005462986549300508,0.007311191130531797
S219,0.01733301707139138,0.030755447164947783,0.03860325671243979,0.004315163281670984,0.004405867387252374,0.00858535081064597
S22,0.02523841076343602,0.0578281397635263,0.04111374466036037,0.013421341123561643,0.006795721992343016,0.0070331062773887594
S220,0.017302119182737198,0.03126766765879068,0.01272989684372013,0.015646940428189173,0.004813050848202764,0.022053040134783236
S221,0.011745292506702079,0.01753042190901662,0.023591621596374516,0.00254345517019466,0.005791074780818576,0.009269889077106028
S222,0.016463567855381837,0.020424814050082337,0.011982006354819594,0.0183105492087774,0.008277967847966012,0.02332250181526383
S223,0.02920949687997485,0.0584340360993746,0.05017964411620798,0.010269228659160402,0.00859815345263951,0.018566422072491748
S224,0.025463693420665706,0.053378523462416554,0.011727340226417058,0.022913034943925367,0.008867886423695744,0.030431682046873805
S225,0.01219215949628993,0.021399728506698575,0.01652066840382047,0.0054125381001968904,0.0025384643581762905,0.015089398112557436
S226,0.012479758618565626,0.019852778010645007,0.02665807354613807,0.007480096822738418,0.003003518290262368,0.005404326423044276
S227,0.012998164683327196,0.014993262410295681,0.017958485310484332,0.013798330079000307,0.007518539093063387,0.010722206523792261
S23,0.026320587841748216,0.051741785927726616,0.05164890963400049,0.006469149979373919,0.009772327111697824,0.011970766555942204
S231,0.018395922685419154,0.04357399121575101,0.030296747979639337,0.005474115078188666,0.002908031955349711,0.009726727198167055
S232,0.022802724477257307,0.04704239300381887,0.03167068958731645,0.019274274801702043,0.007526086707345443,0.008500178286103707
S234,0.015969062220261326,0.013205504725924709,0.02274880284128538,0.0034636009776042895,0.003291182058174417,0.03713622049831785
S235,0.024669139352235053,0.021132950955764264,0.05045759162518543,0.01442873672245547,0.0025719832009984756,0.03475443425677164
S238,0.034006141227231064,0.06383283436949609,0.028708314028323367,0.02044259552259543,0.009040610213543528,0.04800635200219688
S239,0.01167891714852996,0.0190626527779001,0.009450127484331765,0.011456452816501173,0.006422354291784604,0.012002998372132163
S24,0.022131696972206197,0.048718675244107786,0.018026855546357735,0.009675490803202716,0.007386256711269061,0.026851206556093674
S241,0.019537732895635783,0.02697760312700575,0.02236612769380435,0.011169670070470806,0.012699176838919544,0.024476086747978448
S247,0.014256601850289482,0.03168098439899778,0.018615164522875555,0.007963210827434015,0.0026641745142159433,0.010359474987924113
S248,0.014120540434420539,0.02975253463970565,0.004830473045257388,0.009231034400736342,0.005950367391722197,0.020838292694681123
S25,0.015204033907266327,0.013119495849036275,0.0346849633084139,0.0043422744393050655,0.01095933282292779,0.0129141031166486
S250,0.011145086731088024,0.012792075259368424,0.024829933521143255,0.007094486385014959,0.004392299191165268,0.00661663929874821
S252,0.015152204434465726,0.03708954694641261,0.020756115756990417,0.009924043745242868,0.003919384451757287,0.004071931271925475
S253,0.01372571640610915,0.02822515622632385,0.020044036487059606,0.005083949209477004,0.0053780912748430795,0.009897348832842223
S254,0.03287371128883258,0.0768032970570007,0.01425442343452705,0.02376925604203338,0.012611594621305126,0.03692998528929667
S255,0.03513158978696571,0.0702004552839074,0.03349841982534726,0.037428802871425866,0.019764258435581102,0.014766012518566934
S256,0.02452553353875806,0.0575356571205313,0.012036500665483228,0.010975912282449684,0.005460925089476028,0.03661867253585008
S257,0.023984943388881623,0.05824983609123083,0.010497176899867388,0.014794116609365094,0.012996281602247632,0.023387305741697176
S258,0.019302386705963296,0.0369585232185651,0.037027162966242394,0.0026709639506292647,0.0059213193348239745,0.013933964059555737
S259,0.018218119835479475,0.04500691934350431,0.01794342166499034,0.010888354429440045,0.004771349153214107,0.0124805545862486
S260,0.014586120238556993,0.034804966362871274,0.022138112697075833,0.0016819825307159996,0.011721889540840068,0.0025836500612817985
S261,0.030361237920819916,0.0558716778580839,0.04119956022134747,0.030059261279621143,0.014745977187799984,0.00992971305724708
S262,0.01631817971070926,0.017980200458190262,0.03210035259516524,0.0030317128883780107,0.007385442099755222,0.021093190512057568
S263,0.027181092592950283,0.056774244803081256,0.012047502964616458,0.01574142456265481,0.01156348205327317,0.03977880858112574
S265,0.01578036674116764,0.022167429169982978,0.007514052503857191,0.02371744786642676,0.0074624306396170745,0.01804047352595421
S266,0.009386381113079972,0.02091487483129993,0.013311464002823348,0.0077923378949533275,0.004162442850567897,0.0007507859857553595
S267,0.015087419184760392,0.028997118341582577,0.013389581493651279,0.013529845764094857,0.008882458871505117,0.010638091452968143
S268,0.016881169470382,0.015981899749433322,0.015471435011545688,0.018906019744109073,0.009099831591335285,0.024946661255486623
S27,0.010879666672369828,0.026362452256540284,0.009582591193896798,0.0076403781226554715,0.002566230510497217,0.008246681278259373
S270,0.03043989768120649,0.06956206250362897,0.012284567260462688,0.02979518099102581,0.011371892428466557,0.02918578522244842
S271,0.018343380711267433,0.01725318152996294,0.02285925170988946,0.02171801449367681,0.011355881873589942,0.018530573949218008
S275,0.017286675710408643,0.04296786495779105,0.00778384543849897,0.01586626061234721,0.007905012601713335,0.011910394941692657
S276,0.0166568305102075,0.04074274784078992,0.010191228185891401,0.010333849447194763,0.004641184483078747,0.01737514259408266
S277,0.040425495955016946,0.0753182837574176,0.04985061467583158,0.03925145922714987,0.01729666471065471,0.02041045740403094
S278,0.013483940881907311,0.03281954020119063,0.02926230404002266,0.0013095394617259246,0.003138010678653216,0.0008903100279441255
S279,0.016397465907940615,0.029187818067399993,0.012376833749924706,0.01954355429445996,0.011484868741395891,0.009394254686522507
S280,0.029232311667271478,0.07116499258438926,0.033155570486361946,0.015793267548836455,0.00932771519434696,0.01672001252242274
S281,0.01825776525364891,0.03946285960636287,0.013712092495972382,0.009622626261365655,0.013252270333281259,0.015238977571262373
S282,0.02642068357290217,0.06024027147123424,0.030861994063974725,0.014575356325092225,0.010992419245156997,0.01543337675905268
S283,0.013547621665565205,0.011851164474386743,0.02110289830296023,0.0016073064532921724,0.0029397783228565857,0.03023696077433029
S284,0.030687072619777343,0.07620131915752618,0.013104358246758905,0.026325138553288163,0.0119393601374602,0.025865187003853277
S286,0.016439720132497587,0.005857667350619606,0.026598053956600684,0.012587175627312536,0.003868277381671844,0.03328742634628326
S287,0.013242648305347918,0.016002479886033275,0.018584708951703117,0.012989167056705362,0.003808764496081188,0.014828121136216644
