fold,best_epoch,best_val_loss,best_loss,best_img_mae_overall,best_img_mae_CaOx,best_img_mae_CaP,best_img_mae_UA,best_img_mae_MAP,best_img_mae_CYS,best_img_dominant_acc,best_img_dominant_macro_f1,best_img_dominant_f1_CaOx,best_img_dominant_f1_CaP,best_img_dominant_f1_UA,best_img_dominant_f1_MAP,best_img_dominant_f1_CYS,best_img_aitchison,best_stone_mae_overall,best_stone_mae_CaOx,best_stone_mae_CaP,best_stone_mae_UA,best_stone_mae_MAP,best_stone_mae_CYS,best_stone_dominant_acc,best_stone_dominant_macro_f1,best_stone_dominant_f1_CaOx,best_stone_dominant_f1_CaP,best_stone_dominant_f1_UA,best_stone_dominant_f1_MAP,best_stone_dominant_f1_CYS,best_stone_aitchison
0,29,0.6754886223580027,0.6754886223580027,0.15006347000598907,0.24705232679843903,0.23832081258296967,0.10803774744272232,0.05761999636888504,0.09928641468286514,0.6700507614213198,0.5021231657732945,0.7708333333333334,0.5891472868217055,0.7368421052631579,0.0,0.41379310344827586,10.827383041381836,0.14695879817008972,0.240215003490448,0.22628630697727203,0.1091400608420372,0.05735573545098305,0.1017969474196434,0.6666666666666666,0.4966666666666667,0.75,0.6190476190476191,0.7142857142857143,0.0,0.4,10.913514137268066
1,24,0.771825332834263,0.771825332834263,0.15200403332710266,0.2519698739051819,0.24738451838493347,0.11066160351037979,0.053074706345796585,0.09692949056625366,0.6515151515151515,0.46151579419633276,0.7559808612440191,0.5765765765765766,0.6046511627906976,0.0,0.37037037037037035,10.655613899230957,0.14903424680233002,0.24629844725131989,0.23981551826000214,0.10905304551124573,0.05307470262050629,0.09692950546741486,0.696969696969697,0.5056829868097473,0.7887323943661971,0.6285714285714286,0.6666666666666666,0.0,0.4444444444444444,10.738731384277344
2,24,0.6701259065400526,0.6701259065400526,0.151792511343956,0.21951055526733398,0.2714020311832428,0.12117153406143188,0.041880376636981964,0.10499805957078934,0.6903553299492385,0.5269536064408613,0.8061224489795918,0.5663716814159292,0.6511627906976745,0.0,0.6111111111111112,10.691366195678711,0.1510520875453949,0.21658867597579956,0.2707131505012512,0.12074525654315948,0.0422716923058033,0.10494164377450943,0.7575757575757576,0.6139927890909823,0.835820895522388,0.631578947368421,0.7692307692307693,0.0,0.8333333333333334,10.769371032714844
3,17,0.699678611755371,0.699678611755371,0.15768025815486908,0.2558008134365082,0.24832120537757874,0.12148378044366837,0.06629008054733276,0.09650538861751556,0.6717948717948717,0.4210283251231527,0.7881773399014779,0.65625,0.375,0.0,0.2857142857142857,11.322646141052246,0.15386012196540833,0.24497270584106445,0.24204511940479279,0.11948733031749725,0.06629008799791336,0.09650541096925735,0.7076923076923077,0.41333167516478053,0.8235294117647058,0.6976744186046512,0.5454545454545454,0.0,0.0,11.352395057678223
4,27,0.7066784467452611,0.7066784467452611,0.14929266273975372,0.25073403120040894,0.24009518325328827,0.11741482466459274,0.042096205055713654,0.09612303227186203,0.6564102564102564,0.4463547153780798,0.7909090909090909,0.5233644859813084,0.4375,0.0,0.48,10.81346607208252,0.14584895968437195,0.24093914031982422,0.23325634002685547,0.11710785329341888,0.04181841388344765,0.09612304717302322,0.6923076923076923,0.48882800608828003,0.821917808219178,0.5555555555555556,0.4,0.0,0.6666666666666666,10.943228721618652
